code,name,date,description
ES40157,Pelayos del Arroyo,,
ES40157,Pelayos del Arroyo,,
ES40158,Perosillo,,
ES40158,Perosillo,,
ES40159,Pinarejos,,
ES40159,Pinarejos,,
ES40160,Pinarnegrillo,,
ES40160,Pinarnegrillo,,
ES40161,Pradales,,
ES40161,Pradales,,
ES40162,Prádena,,
ES40162,Prádena,,
ES40163,Puebla de Pedraza,,
ES40163,Puebla de Pedraza,,
ES40164,Rapariegos,,
ES40164,Rapariegos,,
ES40165,Rebollo,,
ES40165,Rebollo,,
ES40166,Remondo,,
ES40166,Remondo,,
ES40168,Riaguas de San Bartolomé,,
ES40168,Riaguas de San Bartolomé,,
ES40170,Riaza,,
ES40170,Riaza,,
ES40171,Ribota,,
ES40171,Ribota,,
ES40172,Riofrío de Riaza,,
ES40172,Riofrío de Riaza,,
ES40173,Roda de Eresma,,
ES40173,Roda de Eresma,,
ES40174,Sacramenia,,
ES40174,Sacramenia,,
ES40176,Samboal,,
ES40176,Samboal,,
ES40177,San Cristóbal de Cuéllar,,
ES40177,San Cristóbal de Cuéllar,,
ES40178,San Cristóbal de la Vega,,
ES40178,San Cristóbal de la Vega,,
ES40179,Sanchonuño,,
ES40179,Sanchonuño,,
ES40180,Sangarcía,,
ES40180,Sangarcía,,
ES40181,Real Sitio de San Ildefonso,,
ES40181,Real Sitio de San Ildefonso,,
ES40182,San Martín y Mudrián,,
ES40182,San Martín y Mudrián,,
ES40183,San Miguel de Bernuy,,
ES40183,San Miguel de Bernuy,,
ES40184,San Pedro de Gaíllos,,
ES40184,San Pedro de Gaíllos,,
ES40185,Santa María la Real de Nieva,,
ES40185,Santa María la Real de Nieva,,
ES40186,Santa Marta del Cerro,,
ES40186,Santa Marta del Cerro,,
ES40188,Santiuste de Pedraza,,
ES40188,Santiuste de Pedraza,,
ES40189,Santiuste de San Juan Bautista,,
ES40189,Santiuste de San Juan Bautista,,
ES40190,Santo Domingo de Pirón,,
ES40190,Santo Domingo de Pirón,,
ES40191,Santo Tomé del Puerto,,
ES40191,Santo Tomé del Puerto,,
ES40192,Sauquillo de Cabezas,,
ES40192,Sauquillo de Cabezas,,
ES40193,Sebúlcor,,
ES40193,Sebúlcor,,
ES40194,Segovia,,
ES40194,Segovia,,
ES40195,Sepúlveda,,
ES40195,Sepúlveda,,
ES40196,Sequera de Fresno,,
ES40196,Sequera de Fresno,,
ES40198,Sotillo,,
ES40198,Sotillo,,
ES40199,Sotosalbos,,
ES40199,Sotosalbos,,
ES40200,Tabanera la Luenga,,
ES40200,Tabanera la Luenga,,
ES40201,Tolocirio,,
ES40201,Tolocirio,,
ES40202,Torreadrada,,
ES40202,Torreadrada,,
ES40203,Torrecaballeros,,
ES40203,Torrecaballeros,,
ES40204,Torrecilla del Pinar,,
ES40204,Torrecilla del Pinar,,
ES40205,Torreiglesias,,
ES40205,Torreiglesias,,
ES40206,Torre Val de San Pedro,,
ES40206,Torre Val de San Pedro,,
ES40207,Trescasas,,
ES40207,Trescasas,,
ES40208,Turégano,,
ES40208,Turégano,,
ES40210,Urueñas,,
ES40210,Urueñas,,
ES40211,Valdeprados,,
ES40211,Valdeprados,,
ES40212,Valdevacas de Montejo,,
ES40212,Valdevacas de Montejo,,
ES40213,Valdevacas y Guijar,,
ES40213,Valdevacas y Guijar,,
ES40214,Valseca,,
ES40214,Valseca,,
ES40215,Valtiendas,,
ES40215,Valtiendas,,
ES40216,Valverde del Majano,,
ES40216,Valverde del Majano,,
ES40218,Valle de Tabladillo,,
ES40218,Valle de Tabladillo,,
ES40219,Vallelado,,
ES40219,Vallelado,,
ES40220,Valleruela de Pedraza,,
ES40220,Valleruela de Pedraza,,
ES40221,Valleruela de Sepúlveda,,
ES40221,Valleruela de Sepúlveda,,
ES40222,Veganzones,,
ES40222,Veganzones,,
ES40223,Vegas de Matute,,
ES40223,Vegas de Matute,,
ES40224,Ventosilla y Tejadilla,,
ES40224,Ventosilla y Tejadilla,,
ES40225,Villacastín,,
ES40225,Villacastín,,
ES40228,Villaverde de Íscar,,
ES40228,Villaverde de Íscar,,
ES40229,Villaverde de Montejo,,
ES40229,Villaverde de Montejo,,
ES40230,Villeguillo,,
ES40230,Villeguillo,,
ES40231,Yanguas de Eresma,,
ES40231,Yanguas de Eresma,,
ES40233,Zarzuela del Monte,,
ES40233,Zarzuela del Monte,,
ES40234,Zarzuela del Pinar,,
ES40234,Zarzuela del Pinar,,
ES40901,Ortigosa del Monte,,
ES40901,Ortigosa del Monte,,
ES40902,Cozuelos de Fuentidueña,,
ES40902,Cozuelos de Fuentidueña,,
ES40903,Marazoleja,,
ES40903,Marazoleja,,
ES40904,Navas de Riofrío,,
ES40904,Navas de Riofrío,,
ES40905,Cuevas de Provanco,,
ES40905,Cuevas de Provanco,,
ES40906,San Cristóbal de Segovia,,
ES40906,San Cristóbal de Segovia,,
ES41001,Aguadulce,,
ES41001,Aguadulce,,
ES41002,Alanís,,
ES41002,Alanís,,
ES41003,Albaida del Aljarafe,,
ES41003,Albaida del Aljarafe,,
ES41004,Alcalá de Guadaíra,,
ES41004,Alcalá de Guadaíra,,
ES41005,Alcalá del Río,,
ES41005,Alcalá del Río,,
ES41006,Alcolea del Río,,
ES41006,Alcolea del Río,,
ES41007,La Algaba,,
ES41007,La Algaba,,
ES41008,Algámitas,,
ES41008,Algámitas,,
ES41009,Almadén de la Plata,,
ES41009,Almadén de la Plata,,
ES41010,Almensilla,,
ES41010,Almensilla,,
ES41011,Arahal,,
ES41011,Arahal,,
ES41012,Aznalcázar,,
ES41012,Aznalcázar,,
ES41013,Aznalcóllar,,
ES41013,Aznalcóllar,,
ES41014,Badolatosa,,
ES41014,Badolatosa,,
ES41015,Benacazón,,
ES41015,Benacazón,,
ES41016,Bollullos de la Mitación,,
ES41016,Bollullos de la Mitación,,
ES41017,Bormujos,,
ES41017,Bormujos,,
ES41018,Brenes,,
ES41018,Brenes,,
ES41019,Burguillos,,
ES41019,Burguillos,,
ES41020,Las Cabezas de San Juan,,
ES41020,Las Cabezas de San Juan,,
ES41021,Camas,,
ES41021,Camas,,
ES41022,La Campana,,
ES41022,La Campana,,
ES41023,Cantillana,,
ES41023,Cantillana,,
ES41024,Carmona,,
ES41024,Carmona,,
ES41025,Carrión de los Céspedes,,
ES41025,Carrión de los Céspedes,,
ES41026,Casariche,,
ES41026,Casariche,,
ES41027,Castilblanco de los Arroyos,,
ES41027,Castilblanco de los Arroyos,,
ES41028,Castilleja de Guzmán,,
ES41028,Castilleja de Guzmán,,
ES41029,Castilleja de la Cuesta,,
ES41029,Castilleja de la Cuesta,,
ES41030,Castilleja del Campo,,
ES41030,Castilleja del Campo,,
ES41031,El Castillo de las Guardas,,
ES41031,El Castillo de las Guardas,,
ES41032,Cazalla de la Sierra,,
ES41032,Cazalla de la Sierra,,
ES41033,Constantina,,
ES41033,Constantina,,
ES41034,Coria del Río,,
ES41034,Coria del Río,,
ES41035,Coripe,,
ES41035,Coripe,,
ES41036,El Coronil,,
ES41036,El Coronil,,
ES41037,Los Corrales,,
ES41037,Los Corrales,,
ES41038,Dos Hermanas,,
ES41038,Dos Hermanas,,
ES41039,Écija,,
ES41039,Écija,,
ES41040,Espartinas,,
ES41040,Espartinas,,
ES41041,Estepa,,
ES41041,Estepa,,
ES41042,Fuentes de Andalucía,,
ES41042,Fuentes de Andalucía,,
ES41043,El Garrobo,,
ES41043,El Garrobo,,
ES41044,Gelves,,
ES41044,Gelves,,
ES41045,Gerena,,
ES41045,Gerena,,
ES41046,Gilena,,
ES41046,Gilena,,
ES41047,Gines,,
ES41047,Gines,,
ES41048,Guadalcanal,,
ES41048,Guadalcanal,,
ES41049,Guillena,,
ES41049,Guillena,,
ES41050,Herrera,,
ES41050,Herrera,,
ES41051,Huévar del Aljarafe,,
ES41051,Huévar del Aljarafe,,
ES41052,La Lantejuela,,
ES41052,La Lantejuela,,
ES41053,Lebrija,,
ES41053,Lebrija,,
ES41054,Lora de Estepa,,
ES41054,Lora de Estepa,,
ES41055,Lora del Río,,
ES41055,Lora del Río,,
ES41056,La Luisiana,,
ES41056,La Luisiana,,
ES41057,El Madroño,,
ES41057,El Madroño,,
ES41058,Mairena del Alcor,,
ES41058,Mairena del Alcor,,
ES41059,Mairena del Aljarafe,,
ES41059,Mairena del Aljarafe,,
ES41060,Marchena,,
ES41060,Marchena,,
ES41061,Marinaleda,,
ES41061,Marinaleda,,
ES41062,Martín de la Jara,,
ES41062,Martín de la Jara,,
ES41063,Los Molares,,
ES41063,Los Molares,,
ES41064,Montellano,,
ES41064,Montellano,,
ES41065,Morón de la Frontera,,
ES41065,Morón de la Frontera,,
ES41066,Las Navas de la Concepción,,
ES41066,Las Navas de la Concepción,,
ES41067,Olivares,,
ES41067,Olivares,,
ES41068,Osuna,,
ES41068,Osuna,,
ES41069,Los Palacios y Villafranca,,
ES41069,Los Palacios y Villafranca,,
ES41070,Palomares del Río,,
ES41070,Palomares del Río,,
ES41071,Paradas,,
ES41071,Paradas,,
ES41072,Pedrera,,
ES41072,Pedrera,,
ES41073,El Pedroso,,
ES41073,El Pedroso,,
ES41074,Peñaflor,,
ES41074,Peñaflor,,
ES41075,Pilas,,
ES41075,Pilas,,
ES41076,Pruna,,
ES41076,Pruna,,
ES41077,La Puebla de Cazalla,,
ES41077,La Puebla de Cazalla,,
ES41078,La Puebla de los Infantes,,
ES41078,La Puebla de los Infantes,,
ES41079,La Puebla del Río,,
ES41079,La Puebla del Río,,
ES41080,El Real de la Jara,,
ES41080,El Real de la Jara,,
ES41081,La Rinconada,,
ES41081,La Rinconada,,
ES41082,La Roda de Andalucía,,
ES41082,La Roda de Andalucía,,
ES41083,El Ronquillo,,
ES41083,El Ronquillo,,
ES41084,El Rubio,,
ES41084,El Rubio,,
ES41085,Salteras,,
ES41085,Salteras,,
ES41086,San Juan de Aznalfarache,,
ES41086,San Juan de Aznalfarache,,
ES41087,Sanlúcar la Mayor,,
ES41087,Sanlúcar la Mayor,,
ES41088,San Nicolás del Puerto,,
ES41088,San Nicolás del Puerto,,
ES41089,Santiponce,,
ES41089,Santiponce,,
ES41090,El Saucejo,,
ES41090,El Saucejo,,
ES41091,Sevilla,,
ES41091,Sevilla,,
ES41092,Tocina,,
ES41092,Tocina,,
ES41093,Tomares,,
ES41093,Tomares,,
ES41094,Umbrete,,
ES41094,Umbrete,,
ES41095,Utrera,,
ES41095,Utrera,,
ES41096,Valencina de la Concepción,,
ES41096,Valencina de la Concepción,,
ES41097,Villamanrique de la Condesa,,
ES41097,Villamanrique de la Condesa,,
ES41098,Villanueva del Ariscal,,
ES41098,Villanueva del Ariscal,,
ES41099,Villanueva del Río y Minas,,
ES41099,Villanueva del Río y Minas,,
ES41100,Villanueva de San Juan,,
ES41100,Villanueva de San Juan,,
ES41101,Villaverde del Río,,
ES41101,Villaverde del Río,,
ES41102,El Viso del Alcor,,
ES41102,El Viso del Alcor,,
ES41901,Cañada Rosal,,
ES41901,Cañada Rosal,,
ES41902,Isla Mayor,,
ES41902,Isla Mayor,,
ES41903,El Cuervo de Sevilla,,
ES41903,El Cuervo de Sevilla,,
ES42001,Abejar,,
ES42001,Abejar,,
ES42003,Adradas,,
ES42003,Adradas,,
ES42004,Ágreda,,
ES42004,Ágreda,,
ES42006,Alconaba,,
ES42006,Alconaba,,
ES42007,Alcubilla de Avellaneda,,
ES42007,Alcubilla de Avellaneda,,
ES42008,Alcubilla de las Peñas,,
ES42008,Alcubilla de las Peñas,,
ES42009,Aldealafuente,,
ES42009,Aldealafuente,,
ES42010,Aldealices,,
ES42010,Aldealices,,
ES42011,Aldealpozo,,
ES42011,Aldealpozo,,
ES42012,Aldealseñor,,
ES42012,Aldealseñor,,
ES42013,Aldehuela de Periáñez,,
ES42013,Aldehuela de Periáñez,,
ES42014,Las Aldehuelas,,
ES42014,Las Aldehuelas,,
ES42015,Alentisque,,
ES42015,Alentisque,,
ES42016,Aliud,,
ES42016,Aliud,,
ES42017,Almajano,,
ES42017,Almajano,,
ES42018,Almaluez,,
ES42018,Almaluez,,
ES42019,Almarza,,
ES42019,Almarza,,
ES42020,Almazán,,
ES42020,Almazán,,
ES42021,Almazul,,
ES42021,Almazul,,
ES42022,Almenar de Soria,,
ES42022,Almenar de Soria,,
ES42023,Alpanseque,,
ES42023,Alpanseque,,
ES42024,Arancón,,
ES42024,Arancón,,
ES42025,Arcos de Jalón,,
ES42025,Arcos de Jalón,,
ES42026,Arenillas,,
ES42026,Arenillas,,
ES42027,Arévalo de la Sierra,,
ES42027,Arévalo de la Sierra,,
ES42028,Ausejo de la Sierra,,
ES42028,Ausejo de la Sierra,,
ES42029,Baraona,,
ES42029,Baraona,,
ES42030,Barca,,
ES42030,Barca,,
ES42031,Barcones,,
ES42031,Barcones,,
ES42032,Bayubas de Abajo,,
ES42032,Bayubas de Abajo,,
ES42033,Bayubas de Arriba,,
ES42033,Bayubas de Arriba,,
ES42034,Beratón,,
ES42034,Beratón,,
ES42035,Berlanga de Duero,,
ES42035,Berlanga de Duero,,
ES42036,Blacos,,
ES42036,Blacos,,
ES42037,Bliecos,,
ES42037,Bliecos,,
ES42038,Borjabad,,
ES42038,Borjabad,,
ES42039,Borobia,,
ES42039,Borobia,,
ES42041,Buberos,,
ES42041,Buberos,,
ES42042,Buitrago,,
ES42042,Buitrago,,
ES42043,Burgo de Osma-Ciudad de Osma,,
ES42043,Burgo de Osma-Ciudad de Osma,,
ES42044,Cabrejas del Campo,,
ES42044,Cabrejas del Campo,,
ES42045,Cabrejas del Pinar,,
ES42045,Cabrejas del Pinar,,
ES42046,Calatañazor,,
ES42046,Calatañazor,,
ES42048,Caltojar,,
ES42048,Caltojar,,
ES42049,Candilichera,,
ES42049,Candilichera,,
ES42050,Cañamaque,,
ES42050,Cañamaque,,
ES42051,Carabantes,,
ES42051,Carabantes,,
ES42052,Caracena,,
ES42052,Caracena,,
ES42053,Carrascosa de Abajo,,
ES42053,Carrascosa de Abajo,,
ES42054,Carrascosa de la Sierra,,
ES42054,Carrascosa de la Sierra,,
ES42055,Casarejos,,
ES42055,Casarejos,,
ES42056,Castilfrío de la Sierra,,
ES42056,Castilfrío de la Sierra,,
ES42057,Castilruiz,,
ES42057,Castilruiz,,
ES42058,Castillejo de Robledo,,
ES42058,Castillejo de Robledo,,
ES42059,Centenera de Andaluz,,
ES42059,Centenera de Andaluz,,
ES42060,Cerbón,,
ES42060,Cerbón,,
ES42061,Cidones,,
ES42061,Cidones,,
ES42062,Cigudosa,,
ES42062,Cigudosa,,
ES42063,Cihuela,,
ES42063,Cihuela,,
ES42064,Ciria,,
ES42064,Ciria,,
ES42065,Cirujales del Río,,
ES42065,Cirujales del Río,,
ES42068,Coscurita,,
ES42068,Coscurita,,
ES42069,Covaleda,,
ES42069,Covaleda,,
ES42070,Cubilla,,
ES42070,Cubilla,,
ES42071,Cubo de la Solana,,
ES42071,Cubo de la Solana,,
ES42073,Cueva de Ágreda,,
ES42073,Cueva de Ágreda,,
ES42075,Dévanos,,
ES42075,Dévanos,,
ES42076,Deza,,
ES42076,Deza,,
ES42078,Duruelo de la Sierra,,
ES42078,Duruelo de la Sierra,,
ES42079,Escobosa de Almazán,,
ES42079,Escobosa de Almazán,,
ES42080,Espeja de San Marcelino,,
ES42080,Espeja de San Marcelino,,
ES42081,Espejón,,
ES42081,Espejón,,
ES42082,Estepa de San Juan,,
ES42082,Estepa de San Juan,,
ES42083,Frechilla de Almazán,,
ES42083,Frechilla de Almazán,,
ES42084,Fresno de Caracena,,
ES42084,Fresno de Caracena,,
ES42085,Fuentearmegil,,
ES42085,Fuentearmegil,,
ES42086,Fuentecambrón,,
ES42086,Fuentecambrón,,
ES42087,Fuentecantos,,
ES42087,Fuentecantos,,
ES42088,Fuentelmonge,,
ES42088,Fuentelmonge,,
ES42089,Fuentelsaz de Soria,,
ES42089,Fuentelsaz de Soria,,
ES42090,Fuentepinilla,,
ES42090,Fuentepinilla,,
ES42092,Fuentes de Magaña,,
ES42092,Fuentes de Magaña,,
ES42093,Fuentestrún,,
ES42093,Fuentestrún,,
ES42094,Garray,,
ES42094,Garray,,
ES42095,Golmayo,,
ES42095,Golmayo,,
ES42096,Gómara,,
ES42096,Gómara,,
ES42097,Gormaz,,
ES42097,Gormaz,,
ES42098,Herrera de Soria,,
ES42098,Herrera de Soria,,
ES42100,Hinojosa del Campo,,
ES42100,Hinojosa del Campo,,
ES42103,Langa de Duero,,
ES42103,Langa de Duero,,
ES42105,Liceras,,
ES42105,Liceras,,
ES42106,La Losilla,,
ES42106,La Losilla,,
ES42107,Magaña,,
ES42107,Magaña,,
ES42108,Maján,,
ES42108,Maján,,
ES42110,Matalebreras,,
ES42110,Matalebreras,,
ES42111,Matamala de Almazán,,
ES42111,Matamala de Almazán,,
ES42113,Medinaceli,,
ES42113,Medinaceli,,
ES42115,Miño de Medinaceli,,
ES42115,Miño de Medinaceli,,
ES42116,Miño de San Esteban,,
ES42116,Miño de San Esteban,,
ES42117,Molinos de Duero,,
ES42117,Molinos de Duero,,
ES42118,Momblona,,
ES42118,Momblona,,
ES42119,Monteagudo de las Vicarías,,
ES42119,Monteagudo de las Vicarías,,
ES42120,Montejo de Tiermes,,
ES42120,Montejo de Tiermes,,
ES42121,Montenegro de Cameros,,
ES42121,Montenegro de Cameros,,
ES42123,Morón de Almazán,,
ES42123,Morón de Almazán,,
ES42124,Muriel de la Fuente,,
ES42124,Muriel de la Fuente,,
ES42125,Muriel Viejo,,
ES42125,Muriel Viejo,,
ES42127,Nafría de Ucero,,
ES42127,Nafría de Ucero,,
ES42128,Narros,,
ES42128,Narros,,
ES42129,Navaleno,,
ES42129,Navaleno,,
ES42130,Nepas,,
ES42130,Nepas,,
ES42131,Nolay,,
ES42131,Nolay,,
ES42132,Noviercas,,
ES42132,Noviercas,,
ES42134,Ólvega,,
ES42134,Ólvega,,
ES42135,Oncala,,
ES42135,Oncala,,
ES42139,Pinilla del Campo,,
ES42139,Pinilla del Campo,,
ES42140,Portillo de Soria,,
ES42140,Portillo de Soria,,
ES42141,La Póveda de Soria,,
ES42141,La Póveda de Soria,,
ES42142,Pozalmuro,,
ES42142,Pozalmuro,,
ES42144,Quintana Redonda,,
ES42144,Quintana Redonda,,
ES42145,Quintanas de Gormaz,,
ES42145,Quintanas de Gormaz,,
ES42148,Quiñonería,,
ES42148,Quiñonería,,
ES42149,Los Rábanos,,
ES42149,Los Rábanos,,
ES42151,Rebollar (Soria),,
ES42151,Rebollar (Soria),,
ES42152,Recuerda,,
ES42152,Recuerda,,
ES42153,Rello,,
ES42153,Rello,,
ES42154,Renieblas,,
ES42154,Renieblas,,
ES42155,Retortillo de Soria,,
ES42155,Retortillo de Soria,,
ES42156,Reznos,,
ES42156,Reznos,,
ES42157,La Riba de Escalote,,
ES42157,La Riba de Escalote,,
ES42158,Rioseco de Soria,,
ES42158,Rioseco de Soria,,
ES42159,Rollamienta,,
ES42159,Rollamienta,,
ES42160,El Royo,,
ES42160,El Royo,,
ES42161,Salduero,,
ES42161,Salduero,,
ES42162,San Esteban de Gormaz,,
ES42162,San Esteban de Gormaz,,
ES42163,San Felices,,
ES42163,San Felices,,
ES42164,San Leonardo de Yagüe,,
ES42164,San Leonardo de Yagüe,,
ES42165,San Pedro Manrique,,
ES42165,San Pedro Manrique,,
ES42166,Santa Cruz de Yanguas,,
ES42166,Santa Cruz de Yanguas,,
ES42167,Santa María de Huerta,,
ES42167,Santa María de Huerta,,
ES42168,Santa María de las Hoyas,,
ES42168,Santa María de las Hoyas,,
ES42171,Serón de Nágima,,
ES42171,Serón de Nágima,,
ES42172,Soliedra,,
ES42172,Soliedra,,
ES42173,Soria,,
ES42173,Soria,,
ES42174,Sotillo del Rincón,,
ES42174,Sotillo del Rincón,,
ES42175,Suellacabras,,
ES42175,Suellacabras,,
ES42176,Tajahuerce,,
ES42176,Tajahuerce,,
ES42177,Tajueco,,
ES42177,Tajueco,,
ES42178,Talveila,,
ES42178,Talveila,,
ES42181,Tardelcuende,,
ES42181,Tardelcuende,,
ES42182,Taroda,,
ES42182,Taroda,,
ES42183,Tejado,,
ES42183,Tejado,,
ES42184,Torlengua,,
ES42184,Torlengua,,
ES42185,Torreblacos,,
ES42185,Torreblacos,,
ES42187,Torrubia de Soria,,
ES42187,Torrubia de Soria,,
ES42188,Trévago,,
ES42188,Trévago,,
ES42189,Ucero,,
ES42189,Ucero,,
ES42190,Vadillo,,
ES42190,Vadillo,,
ES42191,Valdeavellano de Tera,,
ES42191,Valdeavellano de Tera,,
ES42192,Valdegeña,,
ES42192,Valdegeña,,
ES42193,Valdelagua del Cerro,,
ES42193,Valdelagua del Cerro,,
ES42194,Valdemaluque,,
ES42194,Valdemaluque,,
ES42195,Valdenebro,,
ES42195,Valdenebro,,
ES42196,Valdeprado,,
ES42196,Valdeprado,,
ES42197,Valderrodilla,,
ES42197,Valderrodilla,,
ES42198,Valtajeros,,
ES42198,Valtajeros,,
ES42200,Velamazán,,
ES42200,Velamazán,,
ES42201,Velilla de la Sierra,,
ES42201,Velilla de la Sierra,,
ES42202,Velilla de los Ajos,,
ES42202,Velilla de los Ajos,,
ES42204,Viana de Duero,,
ES42204,Viana de Duero,,
ES42205,Villaciervos,,
ES42205,Villaciervos,,
ES42206,Villanueva de Gormaz,,
ES42206,Villanueva de Gormaz,,
ES42207,Villar del Ala,,
ES42207,Villar del Ala,,
ES42208,Villar del Campo,,
ES42208,Villar del Campo,,
ES42209,Villar del Río,,
ES42209,Villar del Río,,
ES42211,Los Villares de Soria,,
ES42211,Los Villares de Soria,,
ES42212,Villasayas,,
ES42212,Villasayas,,
ES42213,Villaseca de Arciel,,
ES42213,Villaseca de Arciel,,
ES42215,Vinuesa,,
ES42215,Vinuesa,,
ES42216,Vizmanos,,
ES42216,Vizmanos,,
ES42217,Vozmediano,,
ES42217,Vozmediano,,
ES42218,Yanguas,,
ES42218,Yanguas,,
ES42219,Yelo,,
ES42219,Yelo,,
ES43001,Aiguamúrcia,,
ES43001,Aiguamúrcia,,
ES43002,Albinyana,,
ES43002,Albinyana,,
ES43003,L'Albiol,,
ES43003,L'Albiol,,
ES43004,Alcanar,,
ES43004,Alcanar,,
ES43005,Alcover,,
ES43005,Alcover,,
ES43006,Aldover,,
ES43006,Aldover,,
ES43007,L'Aleixar,,
ES43007,L'Aleixar,,
ES43008,Alfara de Carles,,
ES43008,Alfara de Carles,,
ES43009,Alforja,,
ES43009,Alforja,,
ES43010,Alió,,
ES43010,Alió,,
ES43011,Almoster,,
ES43011,Almoster,,
ES43012,Altafulla,,
ES43012,Altafulla,,
ES43013,L'Ametlla de Mar,,
ES43013,L'Ametlla de Mar,,
ES43014,Amposta,,
ES43014,Amposta,,
ES43015,Arbolí,,
ES43015,Arbolí,,
ES43016,L'Arboç,,
ES43016,L'Arboç,,
ES43017,L'Argentera,,
ES43017,L'Argentera,,
ES43018,Arnes,,
ES43018,Arnes,,
ES43019,Ascó,,
ES43019,Ascó,,
ES43020,Banyeres del Penedès,,
ES43020,Banyeres del Penedès,,
ES43021,Barberà de la Conca,,
ES43021,Barberà de la Conca,,
ES43022,Batea,,
ES43022,Batea,,
ES43023,Bellmunt del Priorat,,
ES43023,Bellmunt del Priorat,,
ES43024,Bellvei,,
ES43024,Bellvei,,
ES43025,Benifallet,,
ES43025,Benifallet,,
ES43026,Benissanet,,
ES43026,Benissanet,,
ES43027,La Bisbal de Falset,,
ES43027,La Bisbal de Falset,,
ES43028,La Bisbal del Penedès,,
ES43028,La Bisbal del Penedès,,
ES43029,Blancafort,,
ES43029,Blancafort,,
ES43030,Bonastre,,
ES43030,Bonastre,,
ES43031,Les Borges del Camp,,
ES43031,Les Borges del Camp,,
ES43032,Bot,,
ES43032,Bot,,
ES43033,Botarell,,
ES43033,Botarell,,
ES43034,Bràfim,,
ES43034,Bràfim,,
ES43035,Cabacés,,
ES43035,Cabacés,,
ES43036,Cabra del Camp,,
ES43036,Cabra del Camp,,
ES43037,Calafell,,
ES43037,Calafell,,
ES43038,Cambrils,,
ES43038,Cambrils,,
ES43039,Capafonts,,
ES43039,Capafonts,,
ES43040,Capçanes,,
ES43040,Capçanes,,
ES43041,Caseres,,
ES43041,Caseres,,
ES43042,Castellvell del Camp,,
ES43042,Castellvell del Camp,,
ES43043,El Catllar,,
ES43043,El Catllar,,
ES43044,La Sénia,,
ES43044,La Sénia,,
ES43045,Colldejou,,
ES43045,Colldejou,,
ES43046,Conesa,,
ES43046,Conesa,,
ES43047,Constantí,,
ES43047,Constantí,,
ES43048,Corbera d'Ebre,,
ES43048,Corbera d'Ebre,,
ES43049,Cornudella de Montsant,,
ES43049,Cornudella de Montsant,,
ES43050,Creixell,,
ES43050,Creixell,,
ES43051,Cunit,,
ES43051,Cunit,,
ES43052,Xerta,,
ES43052,Xerta,,
ES43053,Duesaigües,,
ES43053,Duesaigües,,
ES43054,L'Espluga de Francolí,,
ES43054,L'Espluga de Francolí,,
ES43055,Falset,,
ES43055,Falset,,
ES43056,La Fatarella,,
ES43056,La Fatarella,,
ES43057,La Febró,,
ES43057,La Febró,,
ES43058,La Figuera,,
ES43058,La Figuera,,
ES43059,Figuerola del Camp,,
ES43059,Figuerola del Camp,,
ES43060,Flix,,
ES43060,Flix,,
ES43061,Forès,,
ES43061,Forès,,
ES43062,Freginals,,
ES43062,Freginals,,
ES43063,La Galera,,
ES43063,La Galera,,
ES43064,Gandesa,,
ES43064,Gandesa,,
ES43065,Garcia,,
ES43065,Garcia,,
ES43066,Els Garidells,,
ES43066,Els Garidells,,
ES43067,Ginestar,,
ES43067,Ginestar,,
ES43068,Godall,,
ES43068,Godall,,
ES43069,Gratallops,,
ES43069,Gratallops,,
ES43070,Els Guiamets,,
ES43070,Els Guiamets,,
ES43071,Horta de Sant Joan,,
ES43071,Horta de Sant Joan,,
ES43072,El Lloar,,
ES43072,El Lloar,,
ES43073,Llorac,,
ES43073,Llorac,,
ES43074,Llorenç del Penedès,,
ES43074,Llorenç del Penedès,,
ES43075,Margalef,,
ES43075,Margalef,,
ES43076,Marçà,,
ES43076,Marçà,,
ES43077,Mas de Barberans,,
ES43077,Mas de Barberans,,
ES43078,Masdenverge,,
ES43078,Masdenverge,,
ES43079,Masllorenç,,
ES43079,Masllorenç,,
ES43080,La Masó,,
ES43080,La Masó,,
ES43081,Maspujols,,
ES43081,Maspujols,,
ES43082,El Masroig,,
ES43082,El Masroig,,
ES43083,El Milà,,
ES43083,El Milà,,
ES43084,Miravet,,
ES43084,Miravet,,
ES43085,El Molar (Tarragona),,
ES43085,El Molar (Tarragona),,
ES43086,Montblanc,,
ES43086,Montblanc,,
ES43088,Montbrió del Camp,,
ES43088,Montbrió del Camp,,
ES43089,Montferri,,
ES43089,Montferri,,
ES43090,El Montmell,,
ES43090,El Montmell,,
ES43091,Mont-ral,,
ES43091,Mont-ral,,
ES43092,Mont-roig del Camp,,
ES43092,Mont-roig del Camp,,
ES43093,Móra d'Ebre,,
ES43093,Móra d'Ebre,,
ES43094,Móra la Nova,,
ES43094,Móra la Nova,,
ES43095,El Morell,,
ES43095,El Morell,,
ES43096,La Morera de Montsant,,
ES43096,La Morera de Montsant,,
ES43097,La Nou de Gaià,,
ES43097,La Nou de Gaià,,
ES43098,Nulles,,
ES43098,Nulles,,
ES43099,La Palma d'Ebre,,
ES43099,La Palma d'Ebre,,
ES43100,Els Pallaresos,,
ES43100,Els Pallaresos,,
ES43101,Passanant i Belltall,,
ES43101,Passanant i Belltall,,
ES43102,Paüls,,
ES43102,Paüls,,
ES43103,Perafort,,
ES43103,Perafort,,
ES43104,El Perelló,,
ES43104,El Perelló,,
ES43105,Les Piles,,
ES43105,Les Piles,,
ES43106,El Pinell de Brai,,
ES43106,El Pinell de Brai,,
