parent_code,kind,code,name,population,court
AC00017,municipality,ES26043,Castañares de Rioja,415,N
AC00017,municipality,ES26044,Castroviejo,54,N
AC00017,municipality,ES26045,Cellorigo,11,N
AC00017,municipality,ES26046,Cenicero,2076,N
AC00017,municipality,ES26047,Cervera del Río Alhama,2294,N
AC00017,municipality,ES26048,Cidamón,25,N
AC00017,municipality,ES26049,Cihuri,178,N
AC00017,municipality,ES26050,Cirueña,153,N
AC00017,municipality,ES26051,Clavijo,260,N
AC00017,municipality,ES26052,Cordovín,156,N
AC00017,municipality,ES26053,Corera,257,N
AC00017,municipality,ES26054,Cornago,312,N
AC00017,municipality,ES26055,Corporales,41,N
AC00017,municipality,ES26056,Cuzcurrita de Río Tirón,493,N
AC00017,municipality,ES26057,Daroca de Rioja,52,N
AC00017,municipality,ES26058,Enciso,160,N
AC00017,municipality,ES26059,Entrena,1536,N
AC00017,municipality,ES26060,Estollo,85,N
AC00017,municipality,ES26061,Ezcaray,2024,N
AC00017,municipality,ES26062,Foncea,93,N
AC00017,municipality,ES26063,Fonzaleche,135,N
AC00017,municipality,ES26064,Fuenmayor,3134,N
AC00017,municipality,ES26065,Galbárruli,62,N
AC00017,municipality,ES26066,Galilea,351,N
AC00017,municipality,ES26067,Gallinero de Cameros,22,N
AC00017,municipality,ES26068,Gimileo,112,N
AC00017,municipality,ES26069,Grañón,254,N
AC00017,municipality,ES26070,Grávalos,185,N
AC00017,municipality,ES26071,Haro,11408,S
AC00017,municipality,ES26072,Herce,336,N
AC00017,municipality,ES26073,Herramélluri,114,N
AC00017,municipality,ES26074,Hervías,121,N
AC00017,municipality,ES26075,Hormilla,416,N
AC00017,municipality,ES26076,Hormilleja,133,N
AC00017,municipality,ES26077,Hornillos de Cameros,17,N
AC00017,municipality,ES26078,Hornos de Moncalvillo,98,N
AC00017,municipality,ES26079,Huércanos,817,N
AC00017,municipality,ES26080,Igea,595,N
AC00017,municipality,ES26081,Jalón de Cameros,21,N
AC00017,municipality,ES26082,Laguna de Cameros,104,N
AC00017,municipality,ES26083,Lagunilla del Jubera,375,N
AC00017,municipality,ES26084,Lardero,10500,N
AC00017,municipality,ES26086,Ledesma de la Cogolla,15,N
AC00017,municipality,ES26087,Leiva,221,N
AC00017,municipality,ES26088,Leza de Río Leza,42,N
AC00017,municipality,ES26089,Logroño,151136,S
AC00017,municipality,ES26091,Lumbreras,154,N
AC00017,municipality,ES26092,Manjarrés,121,N
AC00017,municipality,ES26093,Mansilla de la Sierra,56,N
AC00017,municipality,ES26094,Manzanares de Rioja,69,N
AC00017,municipality,ES26095,Matute,98,N
AC00017,municipality,ES26096,Medrano,338,N
AC00017,municipality,ES26098,Munilla,115,N
AC00017,municipality,ES26099,Murillo de Río Leza,1629,N
AC00017,municipality,ES26100,Muro de Aguas,62,N
AC00017,municipality,ES26101,Muro en Cameros,36,N
AC00017,municipality,ES26102,Nájera,8045,N
AC00017,municipality,ES26103,Nalda,1023,N
AC00017,municipality,ES26104,Navajún,10,N
AC00017,municipality,ES26105,Navarrete,2941,N
AC00017,municipality,ES26106,Nestares,84,N
AC00017,municipality,ES26107,Nieva de Cameros,90,N
AC00017,municipality,ES26108,Ocón,301,N
AC00017,municipality,ES26109,Ochánduri,78,N
AC00017,municipality,ES26110,Ojacastro,182,N
AC00017,municipality,ES26111,Ollauri,291,N
AC00017,municipality,ES26112,Ortigosa de Cameros,229,N
AC00017,municipality,ES26113,Pazuengos,30,N
AC00017,municipality,ES26114,Pedroso,74,N
AC00017,municipality,ES26115,Pinillos,23,N
AC00017,municipality,ES26117,Pradejón,3871,N
AC00017,municipality,ES26118,Pradillo,75,N
AC00017,municipality,ES26119,Préjano,214,N
AC00017,municipality,ES26120,Quel,2058,N
AC00017,municipality,ES26121,Rabanera,32,N
AC00017,municipality,ES26122,El Rasillo de Cameros,144,N
AC00017,municipality,ES26123,El Redal,143,N
AC00017,municipality,ES26124,Ribafrecha,967,N
AC00017,municipality,ES26125,Rincón de Soto,3783,N
AC00017,municipality,ES26126,Robres del Castillo,29,N
AC00017,municipality,ES26127,Rodezno,229,N
AC00017,municipality,ES26128,Sajazarra,124,N
AC00017,municipality,ES26129,San Asensio,1114,N
AC00017,municipality,ES26130,San Millán de la Cogolla,230,N
AC00017,municipality,ES26131,San Millán de Yécora,34,N
AC00017,municipality,ES26132,San Román de Cameros,128,N
AC00017,municipality,ES26134,Santa Coloma,94,N
AC00017,municipality,ES26135,Santa Engracia del Jubera,161,N
AC00017,municipality,ES26136,Santa Eulalia Bajera,112,N
AC00017,municipality,ES26138,Santo Domingo de la Calzada,6238,N
AC00017,municipality,ES26139,San Torcuato,61,N
AC00017,municipality,ES26140,Santurde de Rioja,286,N
AC00017,municipality,ES26141,Santurdejo,106,N
AC00017,municipality,ES26142,San Vicente de la Sonsierra,990,N
AC00017,municipality,ES26143,Sojuela,313,N
AC00017,municipality,ES26144,Sorzano,222,N
AC00017,municipality,ES26145,Sotés,294,N
AC00017,municipality,ES26146,Soto en Cameros,89,N
AC00017,municipality,ES26147,Terroba,34,N
AC00017,municipality,ES26148,Tirgo,180,N
AC00017,municipality,ES26149,Tobía,50,N
AC00017,municipality,ES26150,Tormantos,131,N
AC00017,municipality,ES26151,Torrecilla en Cameros,456,N
AC00017,municipality,ES26152,Torrecilla sobre Alesanco,32,N
AC00017,municipality,ES26153,Torre en Cameros,10,N
AC00017,municipality,ES26154,Torremontalbo,10,N
AC00017,municipality,ES26155,Treviana,154,N
AC00017,municipality,ES26157,Tricio,380,N
AC00017,municipality,ES26158,Tudelilla,361,N
AC00017,municipality,ES26160,Uruñuela,976,N
AC00017,municipality,ES26161,Valdemadera,8,N
AC00017,municipality,ES26162,Valgañón,126,N
AC00017,municipality,ES26163,Ventosa,159,N
AC00017,municipality,ES26164,Ventrosa,56,N
AC00017,municipality,ES26165,Viguera,387,N
AC00017,municipality,ES26166,Villalba de Rioja,160,N
AC00017,municipality,ES26167,Villalobar de Rioja,58,N
AC00017,municipality,ES26168,Villamediana de Iregua,8070,N
AC00017,municipality,ES26169,Villanueva de Cameros,74,N
AC00017,municipality,ES26170,El Villar de Arnedo,593,N
AC00017,municipality,ES26171,Villar de Torre,158,N
AC00017,municipality,ES26172,Villarejo,27,N
AC00017,municipality,ES26173,Villarroya,5,N
AC00017,municipality,ES26174,Villarta-Quintana,140,N
AC00017,municipality,ES26175,Villavelayo,50,N
AC00017,municipality,ES26176,Villaverde de Rioja,56,N
AC00017,municipality,ES26177,Villoslada de Cameros,324,N
AC00017,municipality,ES26178,Viniegra de Abajo,77,N
AC00017,municipality,ES26179,Viniegra de Arriba,42,N
AC00017,municipality,ES26180,Zarratón,264,N
AC00017,municipality,ES26181,Zarzosa,14,N
AC00017,municipality,ES26183,Zorraquín,93,N
AC00012,municipality,ES27001,Abadín,2367,N
AC00012,municipality,ES27002,Alfoz,1688,N
AC00012,municipality,ES27003,Antas de Ulla,1976,N
AC00012,municipality,ES27004,Baleira,1241,N
AC00012,municipality,ES27005,Barreiros,2934,N
AC00012,municipality,ES27006,Becerreá,2818,S
AC00012,municipality,ES27007,Begonte,3026,N
AC00012,municipality,ES27008,Bóveda,1481,N
AC00012,municipality,ES27009,Carballedo,2193,N
AC00012,municipality,ES27010,Castro de Rei,5052,N
AC00012,municipality,ES27011,Castroverde,2617,N
AC00012,municipality,ES27012,Cervantes,1338,N
AC00012,municipality,ES27013,Cervo,4227,N
AC00012,municipality,ES27014,O Corgo,3481,N
AC00012,municipality,ES27015,Cospeito,4484,N
AC00012,municipality,ES27016,Chantada,8192,S
AC00012,municipality,ES27017,Folgoso do Courel,1024,N
AC00012,municipality,ES27018,A Fonsagrada,3465,S
AC00012,municipality,ES27019,Foz,9980,N
AC00012,municipality,ES27020,Friol,3744,N
AC00012,municipality,ES27021,Xermade,1806,N
AC00012,municipality,ES27022,Guitiriz,5484,N
AC00012,municipality,ES27023,Guntín,2690,N
AC00012,municipality,ES27024,O Incio,1570,N
AC00012,municipality,ES27025,Xove,3273,N
AC00012,municipality,ES27026,Láncara,2605,N
AC00012,municipality,ES27027,Lourenzá,2140,N
AC00012,municipality,ES27028,Lugo,98276,S
AC00012,municipality,ES27029,Meira,1725,N
AC00012,municipality,ES27030,Mondoñedo,3568,S
AC00012,municipality,ES27031,Monforte de Lemos,18433,S
AC00012,municipality,ES27032,Monterroso,3616,N
AC00012,municipality,ES27033,Muras,642,N
AC00012,municipality,ES27034,Navia de Suarna,1081,N
AC00012,municipality,ES27035,Negueira de Muñiz,215,N
AC00012,municipality,ES27037,As Nogais,1079,N
AC00012,municipality,ES27038,Ourol,1018,N
AC00012,municipality,ES27039,Outeiro de Rei,5151,N
AC00012,municipality,ES27040,Palas de Rei,3388,N
AC00012,municipality,ES27041,Pantón,2542,N
AC00012,municipality,ES27042,Paradela,1779,N
AC00012,municipality,ES27043,O Páramo,1366,N
AC00012,municipality,ES27044,A Pastoriza,3002,N
AC00012,municipality,ES27045,Pedrafita do Cebreiro,1001,N
AC00012,municipality,ES27046,Pol,1609,N
AC00012,municipality,ES27047,A Pobra do Brollón,1648,N
AC00012,municipality,ES27048,A Pontenova,2264,N
AC00012,municipality,ES27049,Portomarín,1471,N
AC00012,municipality,ES27050,Quiroga,3207,N
AC00012,municipality,ES27051,Ribadeo,9854,N
AC00012,municipality,ES27052,Ribas de Sil,947,N
AC00012,municipality,ES27053,Ribeira de Piquín,528,N
AC00012,municipality,ES27054,Riotorto,1262,N
AC00012,municipality,ES27055,Samos,1278,N
AC00012,municipality,ES27056,Rábade,1501,N
AC00012,municipality,ES27057,Sarria,13330,S
AC00012,municipality,ES27058,O Saviñao,3735,N
AC00012,municipality,ES27059,Sober,2312,N
AC00012,municipality,ES27060,Taboada,2756,N
AC00012,municipality,ES27061,Trabada,1118,N
AC00012,municipality,ES27062,Triacastela,641,N
AC00012,municipality,ES27063,O Valadouro,1991,N
AC00012,municipality,ES27064,O Vicedo,1675,N
AC00012,municipality,ES27065,Vilalba,14072,S
AC00012,municipality,ES27066,Viveiro,15466,S
AC00012,municipality,ES27901,Baralla,2556,N
AC00012,municipality,ES27902,Burela,9588,N
AC00013,municipality,ES28001,La Acebeda,84,N
AC00013,municipality,ES28002,Ajalvir,4712,N
AC00013,municipality,ES28003,Alameda del Valle,200,N
AC00013,municipality,ES28004,El Álamo,9470,N
AC00013,municipality,ES28005,Alcalá de Henares,195649,S
AC00013,municipality,ES28006,Alcobendas,117040,S
AC00013,municipality,ES28007,Alcorcón,170514,S
AC00013,municipality,ES28008,Aldea del Fresno,2838,N
AC00013,municipality,ES28009,Algete,20611,N
AC00013,municipality,ES28010,Alpedrete,14575,N
AC00013,municipality,ES28011,Ambite,592,N
AC00013,municipality,ES28012,Anchuelo,1271,N
AC00013,municipality,ES28013,Aranjuez,59607,S
AC00013,municipality,ES28014,Arganda del Rey,55389,S
AC00013,municipality,ES28015,Arroyomolinos (Madrid),31396,N
AC00013,municipality,ES28016,El Atazar,89,N
AC00013,municipality,ES28017,Batres,1684,N
AC00013,municipality,ES28018,Becerril de la Sierra,5714,N
AC00013,municipality,ES28019,Belmonte de Tajo,1664,N
AC00013,municipality,ES28020,Berzosa del Lozoya,205,N
AC00013,municipality,ES28021,El Berrueco,760,N
AC00013,municipality,ES28022,Boadilla del Monte,54570,N
AC00013,municipality,ES28023,El Boalo,7508,N
AC00013,municipality,ES28024,Braojos,205,N
AC00013,municipality,ES28025,Brea de Tajo,524,N
AC00013,municipality,ES28026,Brunete,10736,N
AC00013,municipality,ES28027,Buitrago del Lozoya,1884,N
AC00013,municipality,ES28028,Bustarviejo,2503,N
AC00013,municipality,ES28029,Cabanillas de la Sierra,756,N
AC00013,municipality,ES28030,La Cabrera,2667,N
AC00013,municipality,ES28031,Cadalso de los Vidrios,3039,N
AC00013,municipality,ES28032,Camarma de Esteruelas,7336,N
AC00013,municipality,ES28033,Campo Real,6210,N
AC00013,municipality,ES28034,Canencia,447,N
AC00013,municipality,ES28035,Carabaña,2010,N
AC00013,municipality,ES28036,Casarrubuelos,3778,N
AC00013,municipality,ES28037,Cenicientos,2033,N
AC00013,municipality,ES28038,Cercedilla,7026,N
AC00013,municipality,ES28039,Cervera de Buitrago,150,N
AC00013,municipality,ES28040,Ciempozuelos,24592,N
AC00013,municipality,ES28041,Cobeña,7428,N
AC00013,municipality,ES28042,Colmenar del Arroyo,1725,N
AC00013,municipality,ES28043,Colmenar de Oreja,8032,N
AC00013,municipality,ES28044,Colmenarejo,9130,N
AC00013,municipality,ES28045,Colmenar Viejo,50752,S
AC00013,municipality,ES28046,Collado Mediano,6958,N
AC00013,municipality,ES28047,Collado Villalba,63679,S
AC00013,municipality,ES28048,Corpa,713,N
AC00013,municipality,ES28049,Coslada,81661,S
AC00013,municipality,ES28050,Cubas de la Sagra,6413,N
AC00013,municipality,ES28051,Chapinería,2328,N
AC00013,municipality,ES28052,Chinchón,5331,N
AC00013,municipality,ES28053,Daganzo de Arriba,10205,N
AC00013,municipality,ES28054,El Escorial,16162,N
AC00013,municipality,ES28055,Estremera,1260,N
AC00013,municipality,ES28056,Fresnedillas de la Oliva,1572,N
AC00013,municipality,ES28057,Fresno de Torote,2221,N
AC00013,municipality,ES28058,Fuenlabrada,193700,S
AC00013,municipality,ES28059,Fuente el Saz de Jarama,6696,N
AC00013,municipality,ES28060,Fuentidueña de Tajo,2053,N
AC00013,municipality,ES28061,Galapagar,33742,N
AC00013,municipality,ES28062,Garganta de los Montes,347,N
AC00013,municipality,ES28063,Gargantilla del Lozoya y Pinilla de Buitrago,316,N
AC00013,municipality,ES28064,Gascones,193,N
AC00013,municipality,ES28065,Getafe,183374,S
AC00013,municipality,ES28066,Griñón,10319,N
AC00013,municipality,ES28067,Guadalix de la Sierra,6214,N
AC00013,municipality,ES28068,Guadarrama,16032,N
AC00013,municipality,ES28069,La Hiruela,57,N
AC00013,municipality,ES28070,Horcajo de la Sierra-Aoslos,145,N
AC00013,municipality,ES28071,Horcajuelo de la Sierra,86,N
AC00013,municipality,ES28072,Hoyo de Manzanares,8434,N
AC00013,municipality,ES28073,Humanes de Madrid,19743,N
AC00013,municipality,ES28074,Leganés,189861,S
AC00013,municipality,ES28075,Loeches,8791,N
AC00013,municipality,ES28076,Lozoya,581,N
AC00013,municipality,ES28078,Madarcos,48,N
AC00013,municipality,ES28079,Madrid,3266126,S
AC00013,municipality,ES28080,Majadahonda,71826,S
AC00013,municipality,ES28082,Manzanares el Real,8840,N
AC00013,municipality,ES28083,Meco,14305,N
AC00013,municipality,ES28084,Mejorada del Campo,23274,N
AC00013,municipality,ES28085,Miraflores de la Sierra,6108,N
AC00013,municipality,ES28086,El Molar (Madrid),8938,N
AC00013,municipality,ES28087,Los Molinos,4389,N
AC00013,municipality,ES28088,Montejo de la Sierra,353,N
AC00013,municipality,ES28089,Moraleja de Enmedio,5136,N
AC00013,municipality,ES28090,Moralzarzal,13026,N
AC00013,municipality,ES28091,Morata de Tajuña,7683,N
AC00013,municipality,ES28092,Móstoles,209184,S
AC00013,municipality,ES28093,Navacerrada,2972,N
AC00013,municipality,ES28094,Navalafuente,1449,N
AC00013,municipality,ES28095,Navalagamella,2610,N
AC00013,municipality,ES28096,Navalcarnero,29298,S
AC00013,municipality,ES28097,Navarredonda y San Mamés,129,N
AC00013,municipality,ES28099,Navas del Rey,2918,N
AC00013,municipality,ES28100,Nuevo Baztán,6276,N
AC00013,municipality,ES28101,Olmeda de las Fuentes,348,N
AC00013,municipality,ES28102,Orusco de Tajuña,1244,N
AC00013,municipality,ES28104,Paracuellos de Jarama,25269,N
AC00013,municipality,ES28106,Parla,130124,S
AC00013,municipality,ES28107,Patones,541,N
AC00013,municipality,ES28108,Pedrezuela,5892,N
AC00013,municipality,ES28109,Pelayos de la Presa,2596,N
AC00013,municipality,ES28110,Perales de Tajuña,2935,N
AC00013,municipality,ES28111,Pezuela de las Torres,842,N
AC00013,municipality,ES28112,Pinilla del Valle,191,N
AC00013,municipality,ES28113,Pinto,52526,N
AC00013,municipality,ES28114,Piñuécar-Gandullas,185,N
AC00013,municipality,ES28115,Pozuelo de Alarcón,86422,S
AC00013,municipality,ES28116,Pozuelo del Rey,1147,N
AC00013,municipality,ES28117,Prádena del Rincón,117,N
AC00013,municipality,ES28118,Puebla de la Sierra,65,N
AC00013,municipality,ES28119,Quijorna,3439,N
AC00013,municipality,ES28120,Rascafría,1664,N
AC00013,municipality,ES28121,Redueña,260,N
AC00013,municipality,ES28122,Ribatejada,783,N
AC00013,municipality,ES28123,Rivas-Vaciamadrid,88150,N
AC00013,municipality,ES28124,Robledillo de la Jara,80,N
AC00013,municipality,ES28125,Robledo de Chavela,4270,N
AC00013,municipality,ES28126,Robregordo,58,N
AC00013,municipality,ES28127,Las Rozas de Madrid,95814,N
AC00013,municipality,ES28128,Rozas de Puerto Real,530,N
AC00013,municipality,ES28129,San Agustín del Guadalix,13379,N
AC00013,municipality,ES28130,San Fernando de Henares,39432,N
AC00013,municipality,ES28131,San Lorenzo de El Escorial,18369,S
AC00013,municipality,ES28132,San Martín de la Vega,19170,N
AC00013,municipality,ES28133,San Martín de Valdeiglesias,8459,N
AC00013,municipality,ES28134,San Sebastián de los Reyes,89276,N
AC00013,municipality,ES28135,Santa María de la Alameda,1254,N
AC00013,municipality,ES28136,Santorcaz,886,N
AC00013,municipality,ES28137,Los Santos de la Humosa,2590,N
AC00013,municipality,ES28138,La Serna del Monte,81,N
AC00013,municipality,ES28140,Serranillos del Valle,4165,N
AC00013,municipality,ES28141,Sevilla la Nueva,9318,N
AC00013,municipality,ES28143,Somosierra,86,N
AC00013,municipality,ES28144,Soto del Real,8799,N
AC00013,municipality,ES28145,Talamanca de Jarama,3857,N
AC00013,municipality,ES28146,Tielmes,2650,N
AC00013,municipality,ES28147,Titulcia,1313,N
AC00013,municipality,ES28148,Torrejón de Ardoz,131376,S
AC00013,municipality,ES28149,Torrejón de la Calzada,8872,N
AC00013,municipality,ES28150,Torrejón de Velasco,4382,N
AC00013,municipality,ES28151,Torrelaguna,4760,S
AC00013,municipality,ES28152,Torrelodones,23717,N
AC00013,municipality,ES28153,Torremocha de Jarama,1019,N
AC00013,municipality,ES28154,Torres de la Alameda,7779,N
AC00013,municipality,ES28155,Valdaracete,609,N
AC00013,municipality,ES28156,Valdeavero,1554,N
AC00013,municipality,ES28157,Valdelaguna,937,N
AC00013,municipality,ES28158,Valdemanco,914,N
AC00013,municipality,ES28159,Valdemaqueda,781,N
AC00013,municipality,ES28160,Valdemorillo,12518,N
AC00013,municipality,ES28161,Valdemoro,75983,S
AC00013,municipality,ES28162,Valdeolmos-Alalpardo,4136,N
AC00013,municipality,ES28163,Valdepiélagos,584,N
AC00013,municipality,ES28164,Valdetorres de Jarama,4497,N
AC00013,municipality,ES28165,Valdilecha,2933,N
AC00013,municipality,ES28166,Valverde de Alcalá,465,N
AC00013,municipality,ES28167,Velilla de San Antonio,12236,N
AC00013,municipality,ES28168,El Vellón,1958,N
AC00013,municipality,ES28169,Venturada,2163,N
AC00013,municipality,ES28170,Villaconejos,3388,N
AC00013,municipality,ES28171,Villa del Prado,6520,N
AC00013,municipality,ES28172,Villalbilla,13878,N
AC00013,municipality,ES28173,Villamanrique de Tajo,703,N
AC00013,municipality,ES28174,Villamanta,2555,N
AC00013,municipality,ES28175,Villamantilla,1441,N
AC00013,municipality,ES28176,Villanueva de la Cañada,21445,N
AC00013,municipality,ES28177,Villanueva del Pardillo,17180,N
AC00013,municipality,ES28178,Villanueva de Perales,1563,N
AC00013,municipality,ES28179,Villar del Olmo,2011,N
AC00013,municipality,ES28180,Villarejo de Salvanés,7335,N
AC00013,municipality,ES28181,Villaviciosa de Odón,27835,N
AC00013,municipality,ES28182,Villavieja del Lozoya,253,N
AC00013,municipality,ES28183,Zarzalejo,1658,N
AC00013,municipality,ES28901,Lozoyuela-Navas-Sieteiglesias,1299,N
AC00013,municipality,ES28902,Puentes Viejas,679,N
AC00013,municipality,ES28903,Tres Cantos,47722,N
AC00001,municipality,ES29001,Alameda,5372,N
AC00001,municipality,ES29002,Alcaucín,2230,N
AC00001,municipality,ES29003,Alfarnate,1069,N
AC00001,municipality,ES29004,Alfarnatejo,377,N
AC00001,municipality,ES29005,Algarrobo,6444,N
AC00001,municipality,ES29006,Algatocín,793,N
AC00001,municipality,ES29007,Alhaurín de la Torre,40345,N
AC00001,municipality,ES29008,Alhaurín el Grande,24705,N
AC00001,municipality,ES29009,Almáchar,1811,N
AC00001,municipality,ES29010,Almargen,1954,N
AC00001,municipality,ES29011,Almogía,3715,N
AC00001,municipality,ES29012,Álora,12985,N
AC00001,municipality,ES29013,Alozaina,2051,N
AC00001,municipality,ES29014,Alpandeire,260,N
AC00001,municipality,ES29015,Antequera,41239,S
AC00001,municipality,ES29016,Árchez,385,N
AC00001,municipality,ES29017,Archidona,8238,S
AC00001,municipality,ES29018,Ardales,2500,N
AC00001,municipality,ES29019,Arenas,1156,N
AC00001,municipality,ES29020,Arriate,4102,N
AC00001,municipality,ES29021,Atajate,168,N
AC00001,municipality,ES29022,Benadalid,215,N
AC00001,municipality,ES29023,Benahavís,8085,N
AC00001,municipality,ES29024,Benalauría,438,N
AC00001,municipality,ES29025,Benalmádena,68128,N
